Label1,X1,Y1,X2,Y2,R1,XMid,YMid,Label2,X3,Y3,X4,Y4,R2
Line,35000,20000,35000,20180
Line,35000,20180,35000,20410
Line,35000,20410,35110,20410
Line,35110,20410,35110,20380
Line,35000,20180,35110,20180
Line,35110,20180,35110,20250
Line,35110,20180,35310,20180
Line,35000,20000,35310,20000
Line,35310,20000,35360,20000
Line,35360,20000,35360,20070
Line,35360,20070,35360,20110
Line,35360,20070,35390,20070
Line,35360,20110,35310,20110
Line,35360,20110,35390,20110
Line,35360,20000,35690,20000
Line,35690,20000,35690,20120
Line,35690,20120,35560,20120
Line,35560,20120,35540,20120
Line,35560,20120,35560,20080
Line,35560,20080,35540,20080
Line,35540,20080,35540,20120
Line,35540,20120,35480,20120
Line,35480,20120,35480,20130
Line,35480,20120,35480,20080
Line,35560,20120,35560,20180
Line,35560,20180,35480,20180
Line,35560,20180,35560,20290
Line,35560,20290,35560,20420
Line,35560,20290,35480,20290
Line,35480,20290,35480,20230
Line,35480,20290,35380,20290
Line,35380,20290,35380,20330
Line,35380,20290,35380,20180
Line,35380,20180,35420,20180
Line,35560,20420,35380,20420
Line,35380,20420,35380,20380
Line,35380,20420,35110,20420
Field,34739,19907,34890.5,20058.5,,34814.8,19982.8,Line,35000,20000,35000,20180
Field,34890.5,19907,34966.2,19982.8,,34928.4,19944.9,Line,35000,20000,35000,20180
Field,34966.2,19907,35004.1,19944.9,,34985.2,19925.9,Line,35000,20000,35000,20180
Field,35004.1,19907,35042,19944.9,,35023.1,19925.9,Line,35000,20000,35310,20000
Field,34966.2,19944.9,35004.1,19982.8,,34985.2,19963.8,Line,35000,20000,35000,20180
Field,35004.1,19944.9,35042,19982.8,,35023.1,19963.8,Line,35000,20000,35310,20000
Field,34890.5,19982.8,34966.2,20058.5,,34928.4,20020.6,Line,35000,20000,35000,20180
Field,34966.2,19982.8,35004.1,20020.6,,34985.2,20001.7,Line,35000,20000,35000,20180
Field,35004.1,19982.8,35023.1,20001.7,,35013.6,19992.2,Line,35000,20000,35310,20000
Field,35023.1,19982.8,35042,20001.7,,35032.5,19992.2,Line,35000,20000,35310,20000
Field,35004.1,20001.7,35013.6,20011.2,,35008.9,20006.4,Line,35000,20000,35310,20000
Field,35013.6,20001.7,35023.1,20011.2,,35018.3,20006.4,Line,35000,20000,35310,20000
Field,35004.1,20011.2,35013.6,20020.6,,35008.9,20015.9,Line,35000,20000,35000,20180
Field,35013.6,20011.2,35023.1,20020.6,,35018.3,20015.9,Line,35000,20000,35310,20000
Field,35023.1,20001.7,35042,20020.6,,35032.5,20011.2,Line,35000,20000,35310,20000
Field,34966.2,20020.6,35004.1,20058.5,,34985.2,20039.6,Line,35000,20000,35000,20180
Field,35004.1,20020.6,35023.1,20039.6,,35013.6,20030.1,Line,35000,20000,35000,20180
Field,35023.1,20020.6,35032.5,20030.1,,35027.8,20025.4,Line,35000,20000,35310,20000
Field,35032.5,20020.6,35042,20030.1,,35037.3,20025.4,Line,35000,20000,35310,20000
Field,35023.1,20030.1,35032.5,20039.6,,35027.8,20034.8,Line,35000,20000,35000,20180
Field,35032.5,20030.1,35042,20039.6,,35037.3,20034.8,Line,35000,20000,35310,20000
Field,35004.1,20039.6,35023.1,20058.5,,35013.6,20049,Line,35000,20000,35000,20180
Field,35023.1,20039.6,35042,20058.5,,35032.5,20049,Line,35000,20000,35000,20180
Field,34739,20058.5,34814.8,20134.2,,34776.9,20096.4,Line,35000,20000,35000,20180
Field,34814.8,20058.5,34890.5,20134.2,,34852.6,20096.4,Line,35000,20000,35000,20180
Field,34739,20134.2,34776.9,20172.1,,34757.9,20153.2,Line,35000,20000,35000,20180
Field,34776.9,20134.2,34814.8,20172.1,,34795.8,20153.2,Line,35000,20000,35000,20180
Field,34739,20172.1,34748.5,20181.6,,34743.7,20176.9,Line,35000,20000,35000,20180
Field,34748.5,20172.1,34757.9,20181.6,,34753.2,20176.9,Line,35000,20000,35000,20180
Field,34739,20181.6,34748.5,20191.1,,34743.7,20186.3,Line,35000,20180,35000,20410
Field,34748.5,20181.6,34757.9,20191.1,,34753.2,20186.3,Line,35000,20180,35000,20410
Field,34757.9,20172.1,34767.4,20181.6,,34762.7,20176.9,Line,35000,20000,35000,20180
Field,34767.4,20172.1,34776.9,20181.6,,34772.1,20176.9,Line,35000,20000,35000,20180
Field,34757.9,20181.6,34767.4,20191.1,,34762.7,20186.3,Line,35000,20180,35000,20410
Field,34767.4,20181.6,34776.9,20191.1,,34772.1,20186.3,Line,35000,20180,35000,20410
Field,34739,20191.1,34757.9,20210,,34748.5,20200.5,Line,35000,20180,35000,20410
Field,34757.9,20191.1,34776.9,20210,,34767.4,20200.5,Line,35000,20180,35000,20410
Field,34776.9,20172.1,34786.3,20181.6,,34781.6,20176.9,Line,35000,20000,35000,20180
Field,34786.3,20172.1,34795.8,20181.6,,34791.1,20176.9,Line,35000,20000,35000,20180
Field,34776.9,20181.6,34786.3,20191.1,,34781.6,20186.3,Line,35000,20180,35000,20410
Field,34786.3,20181.6,34795.8,20191.1,,34791.1,20186.3,Line,35000,20180,35000,20410
Field,34795.8,20172.1,34805.3,20181.6,,34800.5,20176.9,Line,35000,20000,35000,20180
Field,34805.3,20172.1,34814.8,20181.6,,34810,20176.9,Line,35000,20000,35000,20180
Field,34795.8,20181.6,34805.3,20191.1,,34800.5,20186.3,Line,35000,20180,35000,20410
Field,34805.3,20181.6,34814.8,20191.1,,34810,20186.3,Line,35000,20180,35000,20410
Field,34776.9,20191.1,34795.8,20210,,34786.3,20200.5,Line,35000,20180,35000,20410
Field,34795.8,20191.1,34814.8,20210,,34805.3,20200.5,Line,35000,20180,35000,20410
Field,34814.8,20134.2,34852.6,20172.1,,34833.7,20153.2,Line,35000,20000,35000,20180
Field,34852.6,20134.2,34890.5,20172.1,,34871.6,20153.2,Line,35000,20000,35000,20180
Field,34814.8,20172.1,34824.2,20181.6,,34819.5,20176.9,Line,35000,20000,35000,20180
Field,34824.2,20172.1,34833.7,20181.6,,34829,20176.9,Line,35000,20000,35000,20180
Field,34814.8,20181.6,34824.2,20191.1,,34819.5,20186.3,Line,35000,20180,35000,20410
Field,34824.2,20181.6,34833.7,20191.1,,34829,20186.3,Line,35000,20180,35000,20410
Field,34833.7,20172.1,34843.2,20181.6,,34838.4,20176.9,Line,35000,20000,35000,20180
Field,34843.2,20172.1,34852.6,20181.6,,34847.9,20176.9,Line,35000,20000,35000,20180
Field,34833.7,20181.6,34843.2,20191.1,,34838.4,20186.3,Line,35000,20180,35000,20410
Field,34843.2,20181.6,34852.6,20191.1,,34847.9,20186.3,Line,35000,20180,35000,20410
Field,34814.8,20191.1,34833.7,20210,,34824.2,20200.5,Line,35000,20180,35000,20410
Field,34833.7,20191.1,34852.6,20210,,34843.2,20200.5,Line,35000,20180,35000,20410
Field,34852.6,20172.1,34862.1,20181.6,,34857.4,20176.9,Line,35000,20000,35000,20180
Field,34862.1,20172.1,34871.6,20181.6,,34866.8,20176.9,Line,35000,20000,35000,20180
Field,34852.6,20181.6,34862.1,20191.1,,34857.4,20186.3,Line,35000,20180,35000,20410
Field,34862.1,20181.6,34871.6,20191.1,,34866.8,20186.3,Line,35000,20180,35000,20410
Field,34871.6,20172.1,34881,20181.6,,34876.3,20176.9,Line,35000,20000,35000,20180
Field,34881,20172.1,34890.5,20181.6,,34885.8,20176.9,Line,35000,20000,35000,20180
Field,34871.6,20181.6,34881,20191.1,,34876.3,20186.3,Line,35000,20180,35000,20410
Field,34881,20181.6,34890.5,20191.1,,34885.8,20186.3,Line,35000,20180,35000,20410
Field,34852.6,20191.1,34871.6,20210,,34862.1,20200.5,Line,35000,20180,35000,20410
Field,34871.6,20191.1,34890.5,20210,,34881,20200.5,Line,35000,20180,35000,20410
Field,34890.5,20058.5,34966.2,20134.2,,34928.4,20096.4,Line,35000,20000,35000,20180
Field,34966.2,20058.5,35042,20134.2,,35004.1,20096.4,Line,35000,20000,35000,20180
Field,34890.5,20134.2,34928.4,20172.1,,34909.4,20153.2,Line,35000,20000,35000,20180
Field,34928.4,20134.2,34966.2,20172.1,,34947.3,20153.2,Line,35000,20000,35000,20180
Field,34890.5,20172.1,34900,20181.6,,34895.2,20176.9,Line,35000,20000,35000,20180
Field,34900,20172.1,34909.4,20181.6,,34904.7,20176.9,Line,35000,20000,35000,20180
Field,34890.5,20181.6,34900,20191.1,,34895.2,20186.3,Line,35000,20180,35000,20410
Field,34900,20181.6,34909.4,20191.1,,34904.7,20186.3,Line,35000,20180,35000,20410
Field,34909.4,20172.1,34918.9,20181.6,,34914.2,20176.9,Line,35000,20000,35000,20180
Field,34918.9,20172.1,34928.4,20181.6,,34923.6,20176.9,Line,35000,20000,35000,20180
Field,34909.4,20181.6,34918.9,20191.1,,34914.2,20186.3,Line,35000,20180,35000,20410
Field,34918.9,20181.6,34928.4,20191.1,,34923.6,20186.3,Line,35000,20180,35000,20410
Field,34890.5,20191.1,34909.4,20210,,34900,20200.5,Line,35000,20180,35000,20410
Field,34909.4,20191.1,34928.4,20210,,34918.9,20200.5,Line,35000,20180,35000,20410
Field,34928.4,20172.1,34937.8,20181.6,,34933.1,20176.9,Line,35000,20000,35000,20180
Field,34937.8,20172.1,34947.3,20181.6,,34942.6,20176.9,Line,35000,20000,35000,20180
Field,34928.4,20181.6,34937.8,20191.1,,34933.1,20186.3,Line,35000,20180,35000,20410
Field,34937.8,20181.6,34947.3,20191.1,,34942.6,20186.3,Line,35000,20180,35000,20410
Field,34947.3,20172.1,34956.8,20181.6,,34952,20176.9,Line,35000,20000,35000,20180
Field,34956.8,20172.1,34966.2,20181.6,,34961.5,20176.9,Line,35000,20000,35000,20180
Field,34947.3,20181.6,34956.8,20191.1,,34952,20186.3,Line,35000,20180,35000,20410
Field,34956.8,20181.6,34966.2,20191.1,,34961.5,20186.3,Line,35000,20180,35000,20410
Field,34928.4,20191.1,34947.3,20210,,34937.8,20200.5,Line,35000,20180,35000,20410
Field,34947.3,20191.1,34966.2,20210,,34956.8,20200.5,Line,35000,20180,35000,20410
Field,34966.2,20134.2,35004.1,20172.1,,34985.2,20153.2,Line,35000,20000,35000,20180
Field,35004.1,20134.2,35023.1,20153.2,,35013.6,20143.7,Line,35000,20000,35000,20180
Field,35023.1,20134.2,35032.5,20143.7,,35027.8,20139,Line,35000,20000,35000,20180
Field,35032.5,20134.2,35042,20143.7,,35037.3,20139,Line,35000,20000,35000,20180
Field,35023.1,20143.7,35032.5,20153.2,,35027.8,20148.5,Line,35000,20000,35000,20180
Field,35032.5,20143.7,35042,20153.2,,35037.3,20148.5,Line,35000,20180,35110,20180
Field,35004.1,20153.2,35013.6,20162.7,,35008.9,20157.9,Line,35000,20000,35000,20180
Field,35013.6,20153.2,35023.1,20162.7,,35018.3,20157.9,Line,35000,20000,35000,20180
Field,35004.1,20162.7,35013.6,20172.1,,35008.9,20167.4,Line,35000,20000,35000,20180
Field,35013.6,20162.7,35023.1,20172.1,,35018.3,20167.4,Line,35000,20180,35110,20180
Field,35023.1,20153.2,35042,20172.1,,35032.5,20162.7,Line,35000,20180,35110,20180
Field,34966.2,20172.1,34975.7,20181.6,,34971,20176.9,Line,35000,20000,35000,20180
Field,34975.7,20172.1,34985.2,20181.6,,34980.5,20176.9,Line,35000,20000,35000,20180
Field,34966.2,20181.6,34975.7,20191.1,,34971,20186.3,Line,35000,20180,35000,20410
Field,34975.7,20181.6,34985.2,20191.1,,34980.5,20186.3,Line,35000,20180,35000,20410
Field,34985.2,20172.1,34994.7,20181.6,,34989.9,20176.9,Line,35000,20000,35000,20180
Field,34994.7,20172.1,35004.1,20181.6,,34999.4,20176.9,Line,35000,20000,35000,20180
Field,34985.2,20181.6,34994.7,20191.1,,34989.9,20186.3,Line,35000,20180,35000,20410
Field,34994.7,20181.6,35004.1,20191.1,,34999.4,20186.3,Line,35000,20180,35000,20410
Field,34966.2,20191.1,34985.2,20210,,34975.7,20200.5,Line,35000,20180,35000,20410
Field,34985.2,20191.1,35004.1,20210,,34994.7,20200.5,Line,35000,20180,35000,20410
Field,35004.1,20172.1,35023.1,20191.1,,35013.6,20181.6,Line,35000,20180,35110,20180
Field,35023.1,20172.1,35042,20191.1,,35032.5,20181.6,Line,35000,20180,35110,20180
Field,35004.1,20191.1,35013.6,20200.5,,35008.9,20195.8,Line,35000,20180,35000,20410
Field,35013.6,20191.1,35023.1,20200.5,,35018.3,20195.8,Line,35000,20180,35110,20180
Field,35004.1,20200.5,35013.6,20210,,35008.9,20205.3,Line,35000,20180,35000,20410
Field,35013.6,20200.5,35023.1,20210,,35018.3,20205.3,Line,35000,20180,35000,20410
Field,35023.1,20191.1,35042,20210,,35032.5,20200.5,Line,35000,20180,35110,20180
Field,34739,20210,34890.5,20361.5,,34814.8,20285.8,Line,35000,20180,35000,20410
Field,34890.5,20210,34966.2,20285.8,,34928.4,20247.9,Line,35000,20180,35000,20410
Field,34966.2,20210,35004.1,20247.9,,34985.2,20228.9,Line,35000,20180,35000,20410
Field,35004.1,20210,35023.1,20228.9,,35013.6,20219.5,Line,35000,20180,35000,20410
Field,35023.1,20210,35032.5,20219.5,,35027.8,20214.7,Line,35000,20180,35000,20410
Field,35032.5,20210,35042,20219.5,,35037.3,20214.7,Line,35000,20180,35110,20180
Field,35023.1,20219.5,35032.5,20228.9,,35027.8,20224.2,Line,35000,20180,35000,20410
Field,35032.5,20219.5,35042,20228.9,,35037.3,20224.2,Line,35000,20180,35000,20410
Field,35004.1,20228.9,35023.1,20247.9,,35013.6,20238.4,Line,35000,20180,35000,20410
Field,35023.1,20228.9,35042,20247.9,,35032.5,20238.4,Line,35000,20180,35000,20410
Field,34966.2,20247.9,35004.1,20285.8,,34985.2,20266.8,Line,35000,20180,35000,20410
Field,35004.1,20247.9,35042,20285.8,,35023.1,20266.8,Line,35000,20180,35000,20410
Field,34890.5,20285.8,34966.2,20361.5,,34928.4,20323.6,Line,35000,20180,35000,20410
Field,34966.2,20285.8,35042,20361.5,,35004.1,20323.6,Line,35000,20180,35000,20410
Field,34739,20361.5,34890.5,20513,,34814.8,20437.2,Line,35000,20180,35000,20410
Field,34890.5,20361.5,34966.2,20437.2,,34928.4,20399.4,Line,35000,20180,35000,20410
Field,34966.2,20361.5,35004.1,20399.4,,34985.2,20380.4,Line,35000,20180,35000,20410
Field,35004.1,20361.5,35023.1,20380.4,,35013.6,20371,Line,35000,20180,35000,20410
Field,35023.1,20361.5,35032.5,20371,,35027.8,20366.2,Line,35000,20180,35000,20410
Field,35032.5,20361.5,35042,20371,,35037.3,20366.2,Line,35000,20180,35000,20410
Field,35023.1,20371,35032.5,20380.4,,35027.8,20375.7,Line,35000,20180,35000,20410
Field,35032.5,20371,35042,20380.4,,35037.3,20375.7,Line,35000,20410,35110,20410
Field,35004.1,20380.4,35013.6,20389.9,,35008.9,20385.2,Line,35000,20180,35000,20410
Field,35013.6,20380.4,35023.1,20389.9,,35018.3,20385.2,Line,35000,20180,35000,20410
Field,35004.1,20389.9,35013.6,20399.4,,35008.9,20394.6,Line,35000,20180,35000,20410
Field,35013.6,20389.9,35023.1,20399.4,,35018.3,20394.6,Line,35000,20410,35110,20410
Field,35023.1,20380.4,35042,20399.4,,35032.5,20389.9,Line,35000,20410,35110,20410
Field,34966.2,20399.4,35004.1,20437.2,,34985.2,20418.3,Line,35000,20180,35000,20410
Field,35004.1,20399.4,35042,20437.2,,35023.1,20418.3,Line,35000,20410,35110,20410
Field,34890.5,20437.2,34966.2,20513,,34928.4,20475.1,Line,35000,20180,35000,20410
Field,34966.2,20437.2,35004.1,20475.1,,34985.2,20456.2,Line,35000,20180,35000,20410
Field,35004.1,20437.2,35042,20475.1,,35023.1,20456.2,Line,35000,20410,35110,20410
Field,34966.2,20475.1,35004.1,20513,,34985.2,20494.1,Line,35000,20180,35000,20410
Field,35004.1,20475.1,35042,20513,,35023.1,20494.1,Line,35000,20410,35110,20410
Field,35042,19907,35117.8,19982.8,,35079.9,19944.9,Line,35000,20000,35310,20000
Field,35117.8,19907,35193.5,19982.8,,35155.6,19944.9,Line,35000,20000,35310,20000
Field,35042,19982.8,35079.9,20020.6,,35060.9,20001.7,Line,35000,20000,35310,20000
Field,35079.9,19982.8,35117.8,20020.6,,35098.8,20001.7,Line,35000,20000,35310,20000
Field,35042,20020.6,35060.9,20039.6,,35051.5,20030.1,Line,35000,20000,35310,20000
Field,35060.9,20020.6,35079.9,20039.6,,35070.4,20030.1,Line,35000,20000,35310,20000
Field,35042,20039.6,35051.5,20049,,35046.7,20044.3,Line,35000,20000,35310,20000
Field,35051.5,20039.6,35060.9,20049,,35056.2,20044.3,Line,35000,20000,35310,20000
Field,35042,20049,35051.5,20058.5,,35046.7,20053.8,Line,35000,20000,35000,20180
Field,35051.5,20049,35060.9,20058.5,,35056.2,20053.8,Line,35000,20000,35310,20000
Field,35060.9,20039.6,35079.9,20058.5,,35070.4,20049,Line,35000,20000,35310,20000
Field,35079.9,20020.6,35117.8,20058.5,,35098.8,20039.6,Line,35000,20000,35310,20000
Field,35117.8,19982.8,35193.5,20058.5,,35155.6,20020.6,Line,35000,20000,35310,20000
Field,35193.5,19907,35269.2,19982.8,,35231.4,19944.9,Line,35000,20000,35310,20000
Field,35269.2,19907,35307.1,19944.9,,35288.2,19925.9,Line,35000,20000,35310,20000
Field,35307.1,19907,35345,19944.9,,35326.1,19925.9,Line,35310,20000,35360,20000
Field,35269.2,19944.9,35307.1,19982.8,,35288.2,19963.8,Line,35000,20000,35310,20000
Field,35307.1,19944.9,35345,19982.8,,35326.1,19963.8,Line,35310,20000,35360,20000
Field,35193.5,19982.8,35269.2,20058.5,,35231.4,20020.6,Line,35000,20000,35310,20000
Field,35269.2,19982.8,35307.1,20020.6,,35288.2,20001.7,Line,35000,20000,35310,20000
Field,35307.1,19982.8,35345,20020.6,,35326.1,20001.7,Line,35310,20000,35360,20000
Field,35269.2,20020.6,35307.1,20058.5,,35288.2,20039.6,Line,35000,20000,35310,20000
Field,35307.1,20020.6,35326.1,20039.6,,35316.6,20030.1,Line,35310,20000,35360,20000
Field,35326.1,20020.6,35335.5,20030.1,,35330.8,20025.4,Line,35310,20000,35360,20000
Field,35335.5,20020.6,35345,20030.1,,35340.3,20025.4,Line,35360,20000,35360,20070
Field,35326.1,20030.1,35335.5,20039.6,,35330.8,20034.8,Line,35360,20000,35360,20070
Field,35335.5,20030.1,35345,20039.6,,35340.3,20034.8,Line,35360,20000,35360,20070
Field,35307.1,20039.6,35316.6,20049,,35311.9,20044.3,Line,35310,20000,35360,20000
Field,35316.6,20039.6,35326.1,20049,,35321.3,20044.3,Line,35360,20000,35360,20070
Field,35307.1,20049,35316.6,20058.5,,35311.9,20053.8,Line,35360,20000,35360,20070
Field,35316.6,20049,35326.1,20058.5,,35321.3,20053.8,Line,35360,20000,35360,20070
Field,35326.1,20039.6,35345,20058.5,,35335.5,20049,Line,35360,20000,35360,20070
Field,35042,20058.5,35060.9,20077.4,,35051.5,20068,Line,35000,20000,35000,20180
Field,35060.9,20058.5,35070.4,20068,,35065.7,20063.2,Line,35000,20000,35310,20000
Field,35070.4,20058.5,35079.9,20068,,35075.1,20063.2,Line,35000,20000,35310,20000
Field,35060.9,20068,35070.4,20077.4,,35065.7,20072.7,Line,35000,20000,35000,20180
Field,35070.4,20068,35079.9,20077.4,,35075.1,20072.7,Line,35000,20000,35310,20000
Field,35042,20077.4,35060.9,20096.4,,35051.5,20086.9,Line,35000,20000,35000,20180
Field,35060.9,20077.4,35079.9,20096.4,,35070.4,20086.9,Line,35000,20000,35000,20180
Field,35079.9,20058.5,35098.8,20077.4,,35089.3,20068,Line,35000,20000,35310,20000
Field,35098.8,20058.5,35117.8,20077.4,,35108.3,20068,Line,35000,20000,35310,20000
Field,35079.9,20077.4,35089.3,20086.9,,35084.6,20082.2,Line,35000,20000,35310,20000
Field,35089.3,20077.4,35098.8,20086.9,,35094.1,20082.2,Line,35000,20000,35310,20000
Field,35079.9,20086.9,35089.3,20096.4,,35084.6,20091.6,Line,35000,20000,35000,20180
Field,35089.3,20086.9,35098.8,20096.4,,35094.1,20091.6,Line,35000,20180,35110,20180
Field,35098.8,20077.4,35108.3,20086.9,,35103.5,20082.2,Line,35000,20000,35310,20000
Field,35108.3,20077.4,35117.8,20086.9,,35113,20082.2,Line,35000,20000,35310,20000
Field,35098.8,20086.9,35108.3,20096.4,,35103.5,20091.6,Line,35000,20180,35110,20180
Field,35108.3,20086.9,35117.8,20096.4,,35113,20091.6,Line,35110,20180,35310,20180
Field,35042,20096.4,35060.9,20115.3,,35051.5,20105.8,Line,35000,20000,35000,20180
Field,35060.9,20096.4,35070.4,20105.8,,35065.7,20101.1,Line,35000,20000,35000,20180
Field,35070.4,20096.4,35079.9,20105.8,,35075.1,20101.1,Line,35000,20000,35000,20180
Field,35060.9,20105.8,35070.4,20115.3,,35065.7,20110.6,Line,35000,20000,35000,20180
Field,35070.4,20105.8,35079.9,20115.3,,35075.1,20110.6,Line,35000,20180,35110,20180
Field,35042,20115.3,35051.5,20124.8,,35046.7,20120,Line,35000,20000,35000,20180
Field,35051.5,20115.3,35060.9,20124.8,,35056.2,20120,Line,35000,20000,35000,20180
Field,35042,20124.8,35051.5,20134.2,,35046.7,20129.5,Line,35000,20000,35000,20180
Field,35051.5,20124.8,35060.9,20134.2,,35056.2,20129.5,Line,35000,20180,35110,20180
Field,35060.9,20115.3,35079.9,20134.2,,35070.4,20124.8,Line,35000,20180,35110,20180
Field,35079.9,20096.4,35098.8,20115.3,,35089.3,20105.8,Line,35000,20180,35110,20180
Field,35098.8,20096.4,35108.3,20105.8,,35103.5,20101.1,Line,35000,20180,35110,20180
Field,35108.3,20096.4,35117.8,20105.8,,35113,20101.1,Line,35110,20180,35310,20180
Field,35098.8,20105.8,35108.3,20115.3,,35103.5,20110.6,Line,35000,20180,35110,20180
Field,35108.3,20105.8,35117.8,20115.3,,35113,20110.6,Line,35110,20180,35310,20180
